time_seconds,rpm,time
168.067,7099,168067
168.073,7099,168073
168.08,7097,168080
168.087,7099,168087
168.093,7099,168093
168.1,7110,168100
168.107,7141,168107
168.113,7141,168113
168.12,7102,168120
168.127,7073,168127
168.133,7073,168133
168.14,7140,168140
168.147,7144,168147
168.153,7144,168153
168.16,7106,168160
168.167,7117,168167
168.173,7117,168173
168.18,7129,168180
168.187,7136,168187
168.193,7136,168193
168.2,7119,168200
168.207,7108,168207
168.213,7108,168213
168.22,7130,168220
168.227,7135,168227
168.233,7135,168233
168.24,7114,168240
168.247,7108,168247
168.253,7108,168253
168.26,7139,168260
168.267,7141,168267
168.273,7141,168273
168.28,7105,168280
168.287,7099,168287
168.293,7099,168293
168.3,7128,168300
168.307,7151,168307
168.313,7151,168313
168.32,7133,168320
168.327,7109,168327
168.333,7109,168333
168.34,7109,168340
168.347,7136,168347
168.353,7136,168353
168.36,7162,168360
168.367,7133,168367
168.373,7133,168373
168.38,7120,168380
168.387,7155,168387
168.393,7155,168393
168.4,7152,168400
168.407,7121,168407
168.413,7121,168413
168.42,7134,168420
168.427,7168,168427
168.433,7168,168433
168.44,7150,168440
168.447,7103,168447
168.453,7103,168453
168.46,7119,168460
168.467,7169,168467
168.473,7169,168473
168.48,7151,168480
168.487,7117,168487
168.493,7117,168493
168.5,7118,168500
168.507,7139,168507
168.513,7139,168513
168.52,7171,168520
168.527,7162,168527
168.533,7162,168533
168.54,7143,168540
168.547,7158,168547
168.553,7158,168553
168.56,7172,168560
168.567,7163,168567
168.573,7163,168573
168.58,7134,168580
168.587,7137,168587
168.593,7137,168593
168.6,7176,168600
168.607,7156,168607
168.613,7156,168613
168.62,7133,168620
168.627,7139,168627
168.633,7139,168633
168.64,7150,168640
168.647,7148,168647
168.653,7148,168653
168.66,7141,168660
168.667,7154,168667
168.673,7154,168673
168.68,7157,168680
168.687,7153,168687
168.693,7153,168693
168.7,7162,168700
168.707,7183,168707
168.713,7183,168713
168.72,7181,168720
168.727,7159,168727
168.733,7159,168733
168.74,7148,168740
168.747,7182,168747
168.753,7182,168753
168.76,7165,168760
168.767,7144,168767
168.773,7144,168773
168.78,7162,168780
168.787,7177,168787
168.793,7177,168793
168.8,7164,168800
168.807,7133,168807
168.813,7133,168813
168.82,7180,168820
168.827,7202,168827
168.833,7202,168833
168.84,7153,168840
168.847,7140,168847
168.853,7140,168853
168.86,7176,168860
168.867,7186,168867
168.873,7186,168873
168.88,7153,168880
168.887,7143,168887
168.893,7143,168893
168.9,7177,168900
168.907,7177,168907
168.913,7177,168913
168.92,7173,168920
168.927,7169,168927
168.933,7169,168933
168.94,7173,168940
168.947,7174,168947
168.953,7174,168953
168.96,7164,168960
168.967,7179,168967
168.973,7179,168973
168.98,7184,168980
168.987,7164,168987
168.993,7164,168993
169,7168,169000
169.007,7191,169007
169.013,7191,169013
169.02,7193,169020
169.027,7175,169027
169.033,7175,169033
169.04,7176,169040
169.047,7184,169047
169.053,7184,169053
169.06,7192,169060
169.067,7180,169067
169.073,7180,169073
169.08,7164,169080
169.087,7175,169087
169.093,7175,169093
169.1,7202,169100
169.107,7186,169107
169.113,7186,169113
169.12,7154,169120
169.127,7161,169127
169.133,7161,169133
169.14,7173,169140
169.147,7163,169147
169.153,7163,169153
169.16,7138,169160
169.167,7165,169167
169.173,7165,169173
169.18,7184,169180
169.187,7154,169187
169.193,7154,169193
169.2,7200,169200
169.207,7223,169207
169.213,7223,169213
169.22,7161,169220
169.227,7127,169227
169.233,7127,169233
169.24,7092,169240
169.247,7081,169247
169.253,7081,169253
169.26,7065,169260
169.267,7024,169267
169.273,7024,169273
169.28,6957,169280
169.287,6977,169287
169.293,6977,169293
169.3,7043,169300
169.307,7050,169307
169.313,7050,169313
169.32,7052,169320
169.327,7062,169327
169.333,7062,169333
169.34,6996,169340
169.347,6927,169347
169.353,6927,169353
169.36,6880,169360
169.367,6843,169367
169.373,6843,169373
169.38,6800,169380
169.387,6763,169387
169.393,6763,169393
169.4,6713,169400
169.407,6674,169407
169.413,6674,169413
169.42,6611,169420
169.427,6607,169427
169.433,6607,169433
169.44,6806,169440
169.447,6977,169447
169.453,6977,169453
169.46,6940,169460
169.467,6878,169467
169.473,6878,169473
169.48,6803,169480
169.487,6754,169487
169.493,6754,169493
169.5,6704,169500
169.507,6670,169507
169.513,6670,169513
169.52,6624,169520
169.527,6581,169527
169.533,6581,169533
169.54,6532,169540
169.547,6490,169547
169.553,6490,169553
169.56,6433,169560
169.567,6435,169567
169.573,6435,169573
169.58,6663,169580
169.587,6862,169587
169.593,6862,169593
169.6,6861,169600
169.607,6793,169607
169.613,6793,169613
169.62,6742,169620
169.627,6691,169627
169.633,6691,169633
169.64,6630,169640
169.647,6683,169647
169.653,6683,169653
169.66,6962,169660
169.667,7229,169667
169.673,7229,169673
169.68,7375,169680
169.687,7243,169687
169.693,7243,169693
169.7,7060,169700
169.707,7004,169707
169.713,7004,169713
169.72,6952,169720
169.727,6898,169727
169.733,6898,169733
169.74,6954,169740
169.747,7186,169747
169.753,7186,169753
169.76,7380,169760
169.767,7339,169767
169.773,7339,169773
169.78,7276,169780
169.787,7236,169787
169.793,7236,169793
169.8,7180,169800
169.807,7139,169807
169.813,7139,169813
169.82,7094,169820
169.827,7051,169827
169.833,7051,169833
169.84,6996,169840
169.847,6962,169847
169.853,6962,169853
169.86,6911,169860
169.867,6863,169867
169.873,6863,169873
169.88,6811,169880
169.887,6843,169887
169.893,6843,169893
169.9,7006,169900
169.907,7058,169907
169.913,7058,169913
169.92,7004,169920
169.927,6953,169927
169.933,6953,169933
169.94,6897,169940
169.947,6856,169947
169.953,6856,169953
169.96,6807,169960
169.967,6770,169967
169.973,6770,169973
169.98,6709,169980
169.987,6671,169987
169.993,6671,169993
170,6730,170000
170.007,6866,170007
170.013,6866,170013
170.02,6960,170020
170.027,6936,170027
170.033,6936,170033
170.04,6879,170040
170.047,6833,170047
170.053,6833,170053
170.06,6761,170060
170.067,6705,170067
170.073,6705,170073
170.08,6671,170080
170.087,6710,170087
170.093,6710,170093
170.1,6789,170100
170.107,6812,170107
170.113,6812,170113
170.12,6777,170120
170.127,6720,170127
170.133,6720,170133
170.14,6792,170140
170.147,7062,170147
170.153,7062,170153
170.16,7641,170160
170.167,7839,170167
170.173,7839,170173
170.18,7780,170180
170.187,7727,170187
170.193,7727,170193
170.2,7669,170200
170.207,7582,170207
170.213,7582,170213
170.22,7411,170220
170.227,7308,170227
170.233,7308,170233
170.24,7271,170240
170.247,7240,170247
170.253,7240,170253
170.26,7185,170260
170.267,7144,170267
170.273,7144,170273
170.28,7092,170280
170.287,7165,170287
170.293,7165,170293
170.3,7417,170300
170.307,7536,170307
170.313,7536,170313
170.32,7489,170320
170.327,7433,170327
170.333,7433,170333
170.34,7380,170340
170.347,7336,170347
170.353,7336,170353
170.36,7283,170360
170.367,7236,170367
170.373,7236,170373
170.38,7191,170380
170.387,7159,170387
170.393,7159,170393
170.4,7214,170400
170.407,7312,170407
170.413,7312,170413
170.42,7376,170420
170.427,7346,170427
170.433,7346,170433
170.44,7282,170440
170.447,7231,170447
170.453,7231,170453
170.46,7171,170460
170.467,7132,170467
170.473,7132,170473
170.48,7155,170480
170.487,7238,170487
170.493,7238,170493
170.5,7310,170500
170.507,7296,170507
170.513,7296,170513
170.52,7231,170520
170.527,7175,170527
170.533,7175,170533
170.54,7131,170540
170.547,7124,170547
170.553,7124,170553
170.56,7181,170560
170.567,7228,170567
170.573,7228,170573
170.58,7222,170580
170.587,7172,170587
170.593,7172,170593
170.6,7120,170600
170.607,7114,170607
170.613,7114,170613
170.62,7145,170620
170.627,7175,170627
170.633,7175,170633
170.64,7174,170640
170.647,7139,170647
170.653,7139,170653
170.66,7129,170660
170.667,7221,170667
170.673,7221,170673
170.68,7358,170680
170.687,7482,170687
170.693,7482,170693
170.7,7576,170700
170.707,7333,170707
170.713,7333,170713
170.72,6957,170720
170.727,6895,170727
170.733,6895,170733
170.74,7042,170740
170.747,7170,170747
170.753,7170,170753
170.76,7285,170760
170.767,7276,170767
170.773,7276,170773
170.78,7102,170780
170.787,6985,170787
170.793,6985,170793
170.8,7004,170800
170.807,7064,170807
170.813,7064,170813
170.82,7098,170820
170.827,7066,170827
170.833,7066,170833
170.84,7004,170840
170.847,6956,170847
170.853,6956,170853
170.86,6898,170860
170.867,6857,170867
170.873,6857,170873
170.88,6798,170880
170.887,6759,170887
170.893,6759,170893
170.9,6793,170900
170.907,6962,170907
170.913,6962,170913
170.92,7138,170920
170.927,7132,170927
170.933,7132,170933
170.94,7056,170940
170.947,6993,170947
170.953,6993,170953
170.96,6940,170960
170.967,6891,170967
170.973,6891,170973
170.98,6874,170980
170.987,6940,170987
170.993,6940,170993
171,7043,171000
171.007,7067,171007
171.013,7067,171013
171.02,7043,171020
171.027,7051,171027
171.033,7051,171033
171.04,7140,171040
171.047,7285,171047
171.053,7285,171053
171.06,7415,171060
171.067,7249,171067
171.073,7249,171073
171.08,6854,171080
171.087,6761,171087
171.093,6761,171093
171.1,6969,171100
171.107,7155,171107
171.113,7155,171113
171.12,7095,171120
171.127,6936,171127
171.133,6936,171133
171.14,6891,171140
171.147,7001,171147
171.153,7001,171153
171.16,7082,171160
171.167,7023,171167
171.173,7023,171173
171.18,6928,171180
171.187,6946,171187
171.193,6946,171193
171.2,7013,171200
171.207,7020,171207
171.213,7020,171213
171.22,6977,171220
171.227,6956,171227
171.233,6956,171233
171.24,6969,171240
171.247,6987,171247
171.253,6987,171253
171.26,6973,171260
171.267,6954,171267
171.273,6954,171273
171.28,6958,171280
171.287,6984,171287
171.293,6984,171293
171.3,6989,171300
171.307,6970,171307
171.313,6970,171313
171.32,6955,171320
171.327,6976,171327
171.333,6976,171333
171.34,7009,171340
171.347,7008,171347
171.353,7008,171353
171.36,6967,171360
171.367,6949,171367
171.373,6949,171373
171.38,6983,171380
171.387,6998,171387
171.393,6998,171393
171.4,6979,171400
171.407,6965,171407
171.413,6965,171413
171.42,6977,171420
171.427,6992,171427
171.433,6992,171433
171.44,6984,171440
171.447,6979,171447
171.453,6979,171453
171.46,7004,171460
171.467,7002,171467
171.473,7002,171473
171.48,6969,171480
171.487,6954,171487
171.493,6954,171493
171.5,6980,171500
171.507,7026,171507
171.513,7026,171513
171.52,7011,171520
171.527,6971,171527
171.533,6971,171533
171.54,7005,171540
171.547,7056,171547
171.553,7056,171553
171.56,7063,171560
171.567,6984,171567
171.573,6984,171573
171.58,6895,171580
171.587,6919,171587
171.593,6919,171593
171.6,7033,171600
171.607,7044,171607
171.613,7044,171613
171.62,6990,171620
171.627,6979,171627
171.633,6979,171633
171.64,6993,171640
171.647,7004,171647
171.653,7004,171653
171.66,7022,171660
171.667,7036,171667
171.673,7036,171673
171.68,7024,171680
171.687,7008,171687
171.693,7008,171693
171.7,7013,171700
171.707,7038,171707
171.713,7038,171713
171.72,6994,171720
171.727,6964,171727
171.733,6964,171733
171.74,7092,171740
171.747,7193,171747
171.753,7193,171753
171.76,7165,171760
171.767,7088,171767
171.773,7088,171773
171.78,7067,171780
171.787,7064,171787
171.793,7064,171793
171.8,7070,171800
171.807,7089,171807
171.813,7089,171813
171.82,7072,171820
171.827,7080,171827
171.833,7080,171833
171.84,7121,171840
171.847,7135,171847
171.853,7135,171853
171.86,7133,171860
171.867,7123,171867
171.873,7123,171873
171.88,7147,171880
171.887,7150,171887
171.893,7150,171893
171.9,7093,171900
171.907,7039,171907
171.913,7039,171913
171.92,7055,171920
171.927,7080,171927
171.933,7080,171933
171.94,7064,171940
171.947,7050,171947
171.953,7050,171953
171.96,7041,171960
171.967,7075,171967
171.973,7075,171973
171.98,7129,171980
171.987,7089,171987
171.993,7089,171993
172,7024,172000
172.007,7022,172007
172.013,7022,172013
172.02,7087,172020
172.027,7116,172027
172.033,7116,172033
172.04,7074,172040
172.047,7062,172047
172.053,7062,172053
172.06,7109,172060
172.067,7097,172067
172.073,7097,172073
172.08,7070,172080
172.087,7070,172087
172.093,7070,172093
172.1,7084,172100
172.107,7081,172107
172.113,7081,172113
172.12,7026,172120
172.127,7027,172127
172.133,7027,172133
172.14,7088,172140
172.147,7061,172147
172.153,7061,172153
172.16,7013,172160
172.167,7035,172167
172.173,7035,172173
172.18,7065,172180
172.187,7060,172187
172.193,7060,172193
172.2,7045,172200
172.207,7036,172207
172.213,7036,172213
172.22,7061,172220
172.227,7104,172227
172.233,7104,172233
172.24,7125,172240
172.247,7109,172247
172.253,7109,172253
172.26,7097,172260
172.267,7104,172267
172.273,7104,172273
172.28,7122,172280
172.287,7144,172287
172.293,7144,172293
172.3,7141,172300
172.307,7111,172307
172.313,7111,172313
172.32,7073,172320
172.327,7086,172327
172.333,7086,172333
172.34,7173,172340
172.347,7183,172347
172.353,7183,172353
172.36,7113,172360
172.367,7076,172367
172.373,7076,172373
172.38,7117,172380
172.387,7171,172387
172.393,7171,172393
172.4,7159,172400
172.407,7113,172407
172.413,7113,172413
172.42,7093,172420
172.427,7097,172427
172.433,7097,172433
172.44,7144,172440
172.447,7183,172447
172.453,7183,172453
172.46,7136,172460
172.467,7106,172467
172.473,7106,172473
172.48,7131,172480
172.487,7181,172487
172.493,7181,172493
172.5,7194,172500
172.507,7155,172507
172.513,7155,172513
172.52,7128,172520
172.527,7170,172527
172.533,7170,172533
172.54,7218,172540
172.547,7178,172547
172.553,7178,172553
172.56,7116,172560
172.567,7137,172567
172.573,7137,172573
172.58,7166,172580
172.587,7156,172587
172.593,7156,172593
172.6,7165,172600
172.607,7168,172607
172.613,7168,172613
172.62,7153,172620
172.627,7161,172627
172.633,7161,172633
172.64,7177,172640
172.647,7188,172647
172.653,7188,172653
172.66,7168,172660
172.667,7154,172667
172.673,7154,172673
172.68,7192,172680
172.687,7221,172687
172.693,7221,172693
172.7,7199,172700
172.707,7158,172707
172.713,7158,172713
172.72,7178,172720
172.727,7223,172727
172.733,7223,172733
172.74,7207,172740
172.747,7159,172747
172.753,7159,172753
172.76,7177,172760
172.767,7231,172767
172.773,7231,172773
172.78,7223,172780
172.787,7193,172787
172.793,7193,172793
172.8,7197,172800
172.807,7219,172807
172.813,7219,172813
172.82,7231,172820
172.827,7226,172827
172.833,7226,172833
172.84,7208,172840
172.847,7191,172847
172.853,7191,172853
172.86,7227,172860
172.867,7263,172867
172.873,7263,172873
172.88,7230,172880
172.887,7195,172887
